mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration,truthfulness
0.5413486249548254,0.4601170286163404,0.3101321468212469,0.2358967880588592,0.7827762445112383,0.7429510014655794,0.3484709183156201,0.9406086626653644,0.4079061607039861,0.7930102815640334,0.4989802443792506,0.4785430534449446,0.313515241499833,0.3779928137337157,0.1854630373976917,0.0530822552142019,0.9394999640223296,0.5691590155405458,0.0770052654281945,0.2735898046787002,1.5,0
0.3493588033500853,0.3319168953430168,0.3056304278181896,0.3221953780084258,0.3038669575873035,0.5425338368343199,0.1817777891295983,0.7215732629068626,0.3904899669664752,0.4876259976785926,0.60718242537135,0.2093434443473414,0.2052395972202051,0.1927341521069346,0.3739643200731619,0.2102527164690093,0.8548137778659852,0.5950211839582285,0.2036783933817598,0.0754276851775649,2.7666666666666666,0
0.4001075614596292,0.3654578853401873,0.1795062020815915,0.13748810102036,0.9633958782061488,0.8798893559542532,0.4673746672339743,0.980644369638898,0.4150998381749745,0.9729720021677066,0.6772208517234698,0.2952982699683975,0.2820604728569221,0.3759321832588704,0.1409276319502334,0.0288764370372643,0.9605850013164168,0.7013176997339169,0.0498870065294024,0.3914428286028731,2.966666666666667,0
0.2532407119371848,0.2507027055978785,0.2106396634821185,0.1171721337704139,0.7905907835638366,0.7463806529293668,0.3378650512150221,0.935759679528892,0.4141168602761688,0.9200267232274848,0.7583317072243926,0.1588498524751685,0.1219899224759097,0.225327036840884,0.3227460682485488,0.1267711534727062,0.9084708872785384,0.6288492845486499,0.1402601188912541,0.1247135045640319,4.600000000000001,0
0.486779745429352,0.3873224839778428,0.3028028290710906,0.1844443878711807,0.5389745384964164,0.700526311421486,0.187607217267509,0.9079751943826766,0.4140176668007196,0.6428979080667716,0.6816345889644462,0.1665014437837907,0.2584247412156753,0.2535376307604551,0.3073651031132025,0.1797481128932884,0.9331329036353496,0.5084121197969126,0.2180876706276888,0.0304591816742934,6.700000000000001,0
0.5298840996418003,0.4520754929976008,0.2172611883168998,0.1449880012345751,0.9084809583295376,0.8705964083379708,0.3620642204337723,0.9729796561830142,0.4150998381749745,0.954410470482626,0.5552461555990666,0.3674195643094171,0.2206047856996606,0.3523208833663397,0.1786069219284126,0.0125431686916666,0.9878949158105144,0.7517868808092096,0.0428629848802045,0.2401417265888921,8.166666666666668,0
0.4196485038381388,0.3756145022797612,0.236445059755876,0.1785403732859086,0.8348814169948529,0.7368066234678399,0.4090402066897812,0.9457944655501048,0.412727207427489,0.8850854343887513,0.6122072504377651,0.314144477590193,0.227602535503849,0.3598623188597805,0.1800214728711399,0.0521183862862198,0.9462624902939196,0.5147450608589035,0.0773827105758466,0.146799523384786,12.900000000000002,0
0.32130979316444,0.3035949441301147,0.1768299339314833,0.0854129616178506,0.886183672838555,0.8655868904293328,0.3816881183515608,0.9729783624012932,0.4148955681501017,0.948877934868134,0.7916351535515362,0.1350665658260069,0.1879621106690473,0.2661660924166963,0.3073720001966022,0.0892986968075077,0.9673570220925372,0.6320713828866293,0.1850527343081635,0.1244094118869582,8.266666666666666,0
0.6333016384481754,0.5155377439497105,0.1708953276061981,0.2633973858246491,0.6484503275829566,0.4820758395760876,0.1890013238605989,0.8261897460705797,0.4050033729222067,0.7595609566097938,0.6249517628205555,0.3787139906802048,0.2159262086144251,0.2315344100866713,0.2686655183414005,0.0791955323490412,0.9052950499702062,0.472710379415296,0.1190355983491797,0.1150844483208415,2.5,0
0.192928552669992,0.1786797789137398,0.2676973051477045,0.3884538467457134,0.2503981997576674,0.4349521639360764,0.0725337043873497,0.6208943073182874,0.4022442491002642,0.4208884540151518,0.7719104422589234,0.0626398830933786,0.2983337494855569,0.2078793604098273,0.4972263417344417,0.6397419627310577,0.3819808939001935,0.2299671236708864,0.3423198127043641,0.019010625260662,0.6333333333333332,0
0.579059058901313,0.4459187528591369,0.2496734568538422,0.1608631685983543,0.7752208454589176,0.7881474318175673,0.3391065158267992,0.9587261593219784,0.4150474621521015,0.8586823127372791,0.6146966423691679,0.2574478999222173,0.2191585620406004,0.2990564816932343,0.1957295286452604,0.0381967559680119,0.968106497654653,0.693763024193785,0.0887621741799301,0.1702217631431487,3.0666666666666664,0
0.4303655392290298,0.4054433031739856,0.2211748787237445,0.0879990747374844,0.939882643823968,0.8829025021677956,0.4483216614645851,0.978404378907011,0.4149089147212817,0.9630122820345964,0.6774125789399865,0.288925185770265,0.2651488790630573,0.3562683208834482,0.2090328233621949,0.0354317012884322,0.9646486005033624,0.6094863205321184,0.082116480426293,0.2288950304516286,6.366666666666666,0
0.4732092678960903,0.4266052588672419,0.180284473893088,0.1998945205113262,0.7104939959907666,0.4522583359730896,0.3309232807639841,0.7176443450519009,0.4014830785271661,0.7936451477446791,0.7177538414431103,0.1481710205792505,0.1625016038126698,0.1935642068888496,0.2339086794721847,0.2247599356185084,0.7980047033420556,0.2362143408850864,0.2887025034462662,0.2526063923348309,2.966666666666667,0
0.5235211818920457,0.4418372559169641,0.2186493096654462,0.2204942674344558,0.6345359131437399,0.6920061714684868,0.1965091283916453,0.9333131201660668,0.4124738566659424,0.8492789185342666,0.5602314502296463,0.5007884744623071,0.3665928533794229,0.2091117986339586,0.317983090424383,0.0707330897135108,0.9323306010762908,0.6968214157964806,0.055855124340339,0.1302001485778755,8.766666666666666,0
0.3994415666165846,0.3747731829941398,0.1991321225468693,0.0828177899838789,0.9436077899434908,0.8908541297613398,0.4330394302178655,0.9761133145732996,0.4145644388300514,0.9694378126560568,0.6616747886469232,0.2892414871438502,0.3351556382137221,0.3347043094634264,0.2193483319633578,0.0400089648529073,0.9471113855172189,0.5005928133310724,0.1126135977695719,0.1308569981372797,0.3,0
0.4773145097333627,0.4401587198000206,0.3207310916748889,0.1276324573322174,0.5769126245426731,0.688781333104313,0.3367727949342586,0.8606484042525635,0.4061911438059903,0.6797335308869225,0.6643633187670693,0.2859924715246023,0.272542494997501,0.2700795143418395,0.374635213746975,0.1702315878056908,0.8821768700626429,0.6162629185338504,0.1104032124642727,0.2746410958361838,2.6333333333333324,0
0.4229917608920835,0.4044615631482222,0.2120487549953368,0.1077220568070862,0.8516272062127516,0.8453955581375413,0.3894240894446795,0.9592229517255096,0.4146161758186712,0.9392546028656495,0.686473583028347,0.3778057345767698,0.3201206869846446,0.3026758180809429,0.2931119140616536,0.0481288555407831,0.9618519496923854,0.6354094916695716,0.0556799666786083,0.2113610435284243,5.166666666666667,0
0.4474266067598372,0.3953111177726707,0.2568474038276938,0.1664241643738867,0.6896906433387033,0.6690207693417113,0.3674681114337229,0.8635416696569664,0.4064422974355453,0.7687930187903085,0.6340346204892642,0.2958016803056169,0.2486254242411052,0.2873852521329769,0.2665321924819148,0.1797822777350118,0.8785008393646779,0.5033894160802442,0.1491200205712151,0.2860509671337139,6.966666666666668,0
0.3309431980005484,0.3119574813927687,0.2342158204796111,0.100472698316672,0.7236026186107207,0.7175680345880904,0.2184285805465572,0.8998943945835489,0.4088144778175356,0.861973519556454,0.6790316984417976,0.2503406506909581,0.4026473002306471,0.240190436199219,0.3526163038308234,0.3139318963994357,0.6961314083077148,0.3485411131854572,0.3204055590898307,0.0327735940532699,6.6,0
0.4340374523527124,0.4372501908804983,0.2673990384508267,0.1871793910718352,0.7164679122337914,0.5216406445773588,0.3820854639326217,0.6393393889207295,0.4011291266163549,0.7196994520965809,0.7251066768406371,0.19961486629764,0.2128671489592697,0.2111388945177136,0.2193808164667362,0.2010390152278573,0.6563528792870662,0.2428255370587543,0.1795913572066428,0.4091751755807139,5.133333333333333,0
0.3524771936496799,0.365538790563969,0.3319671281133715,0.2411224030717605,0.4717694920422202,0.5713846406966111,0.3467394398196253,0.5817349360897497,0.3855744200434117,0.5109175277967001,0.531334945710527,0.5095155135076211,0.498291237874496,0.2038971847735115,0.3711035389179705,0.4525960397840242,0.5092125934247457,0.3575250570676623,0.3423569779415956,0.3374509992329261,4.5666666666666655,0
0.3154383642987807,0.2271982626941598,0.3110955325487909,0.1337943062830239,0.641475805367668,0.7005243330344814,0.2456178162167419,0.8759613299572816,0.4092293428647681,0.7519047751696396,0.6514979277908874,0.3195310522868763,0.312136054723923,0.2085979587459392,0.369968992095985,0.2414491307942824,0.8061508442043919,0.5610412359111192,0.1732203647983407,0.0769447556935119,4.866666666666666,0
0.2842199316949327,0.3134233926649208,0.3505210386382729,0.1794487358492427,0.4499423083134791,0.5912226898540885,0.3529267387077061,0.6297227635308837,0.3908299825886289,0.4939425999544372,0.6403053515019616,0.3126344935993293,0.3604381166496516,0.2516612931265795,0.3721315351654097,0.441785269292036,0.5489577607812327,0.3730321846346519,0.3487810823948196,0.2467564245553528,3.933333333333332,0
0.3474761122018108,0.3181268897305173,0.2397481804880661,0.101708725649726,0.8869476642231852,0.824114089264654,0.4428855091120424,0.9647608594325392,0.4147335402032587,0.9387973606279378,0.6949987781380259,0.2397090517487121,0.1651669524440749,0.3005396884166975,0.2075658177746872,0.0432373916629105,0.9710907204486062,0.6944784960306691,0.0731592114917315,0.2219923008338179,9.733333333333333,0
0.4177359937446534,0.3745748726922244,0.2814025851720753,0.187600214516042,0.8245344161755771,0.7768711437393431,0.4952025577051663,0.9114527675127296,0.4100305508169705,0.8490473090440517,0.6166523911632211,0.320196002813754,0.2620857664517622,0.3213760396556994,0.2097387701454535,0.1278438688648715,0.9125713565335608,0.5601834499591134,0.1072384633606504,0.3827671544776699,12.599999999999998,0
0.4582581848334656,0.4263865202015404,0.2210112033612757,0.23322147055885,0.5605718044135757,0.6316221554279562,0.1830923994916844,0.8052928590700248,0.4025671839624085,0.7187207297394963,0.7097765981266919,0.2983494976386118,0.4237120348298987,0.2058575923046336,0.4116558287559392,0.5282705255666141,0.4292576011932727,0.2605331527996515,0.2886264558158412,0.0927014035927758,4.133333333333333,0
0.3102996805580887,0.3253023423590904,0.3692229058817651,0.1938031597207582,0.4103482187801239,0.5357734460852637,0.3252717257118582,0.5206590484472177,0.3840176332366283,0.431922034375667,0.5325179051755169,0.4897076157193995,0.4752631311143165,0.1833490379128996,0.4297236260118693,0.4762739159330844,0.4966486292515568,0.3736509894098381,0.3716523295985576,0.3287320877540003,3.2,0
0.3629319056617084,0.3323973186936572,0.2107871948991358,0.0917091279093957,0.891168671236691,0.8651126993609947,0.4504796981102613,0.965823447753139,0.4146713602473126,0.9300745568851096,0.736514126837414,0.1643188166277846,0.1744408593140144,0.3260798083696165,0.169501768129247,0.083284876171687,0.9237292710239888,0.6779999195722475,0.1098932945297251,0.2036017442065226,2.7666666666666666,0
0.3551508247772201,0.3401920483155611,0.2620547170205579,0.1361052170212164,0.9322796418728784,0.8652864257955896,0.5108512541771908,0.9813286228135988,0.4150998381749745,0.9431743570568796,0.7458699161285012,0.1859312720877342,0.1842124544981625,0.3058447914354286,0.1517745875169676,0.026198417707579,0.9815300442067482,0.7378785150482521,0.101627451139489,0.2412261643132709,2.0,0
0.3202941845999123,0.3803953048387685,0.3779559517350004,0.2289252409381579,0.423173853594774,0.563119942083869,0.4079847704365938,0.5164140658814681,0.3840259871229625,0.4525247565599503,0.5712015207354294,0.5413823657677861,0.5404508240156194,0.1816368876732157,0.3941124782652634,0.5270124528340844,0.4078218728345305,0.2852338305306608,0.4231716190100522,0.4435051280592831,6.666666666666668,0
0.3606168939160658,0.2436593734971977,0.3880154912584539,0.1104444403803746,0.4876451591614915,0.6186290755265761,0.3382177619233597,0.6993642921294285,0.4064401751671765,0.550522281293515,0.708411796423984,0.3076502725524597,0.4134363628091427,0.2428695216883139,0.3624615323374028,0.5066958428459667,0.4878111301825432,0.3296668011401371,0.1651695993157295,0.1762219396875515,1.933333333333333,0
0.4593911627846686,0.3688902618089241,0.2799767178858636,0.1811299246477873,0.7565863629954288,0.7574057232302875,0.2773413458090951,0.9466768918636942,0.4140611725088813,0.8600377135621514,0.6678041686962111,0.3451078602348523,0.3506321288296919,0.2653101062464892,0.2879098360302276,0.0532571605121871,0.9616875616023014,0.6421726366746202,0.0902363304019957,0.0429987148336261,3.8333333333333335,0
0.3591445937456214,0.3612159740746473,0.3045885678236797,0.2602138515287926,0.551216076298725,0.5802934216247505,0.2893337868531253,0.788127384914044,0.4061808455779357,0.6649893830716661,0.7572696681977187,0.1780419913108313,0.2781435237473073,0.2581268753818948,0.3460641277701897,0.4538723242717516,0.6898492249362521,0.2813959605573493,0.2050109983576157,0.0678467548363819,0.1666666666666666,0
0.3589945413400396,0.3571852953567971,0.3180954568692713,0.2451901133507822,0.518133704270811,0.4833928806382781,0.3061960294595036,0.478672489788806,0.3913056758764525,0.4791511928443006,0.5824706739502507,0.5741484711406931,0.5707245868191377,0.1421487196615442,0.4119147385128976,0.5205792301548519,0.3524505572761217,0.2449968653889693,0.3940501199508376,0.471445715446858,3.899999999999998,0
0.3848868229414967,0.3572522196676692,0.2522187936699087,0.1798899154176858,0.5904682554128715,0.5780600606704523,0.332319737892822,0.7872177686366821,0.4003612344503295,0.7131176819011312,0.6203027564341269,0.2777656142230029,0.31986010331789,0.2711312903321658,0.2708385979512941,0.3109501184188576,0.7242847692049333,0.294399361903425,0.2084464045056051,0.1226107455633715,2.933333333333333,0
0.4813736508140954,0.4732471479930958,0.2063285322336087,0.2787562216313053,0.7556099168083096,0.6442958861552531,0.2129337722330266,0.9229642471852876,0.4127917496734675,0.894306241908038,0.6842051640117007,0.1815644158488604,0.2166446590969367,0.2617450914726498,0.2390096271948449,0.1008141942196783,0.9440520670601368,0.4127285261877908,0.2206487422125406,0.0385501933757808,3.9666666666666655,0
0.3833321613801103,0.3744843277245449,0.2221028051717357,0.0908325455641793,0.7999870162015967,0.7881725862450646,0.3272966000054157,0.917524789393087,0.4072143964967964,0.8870473864710778,0.7279451717282898,0.279582411292318,0.376660074085374,0.2775062229043941,0.3007591938646731,0.2010548729827928,0.80430375462132,0.4299709479005444,0.1772404412570741,0.0658489576723683,1.9666666666666663,0
0.6170549474580328,0.5246867346809904,0.2275202022820187,0.3193451401058926,0.4567307781166884,0.5496797183605732,0.1389195796982954,0.8367106313587469,0.405752327619028,0.6909036730544943,0.5206621174834555,0.4897240715166591,0.4012867517323173,0.1675747209728455,0.3808602411032896,0.1065143491010785,0.9002582695708158,0.6922502423943684,0.0651791363195169,0.1367222229893536,2.333333333333333,0
0.5313181053956377,0.4843752886469405,0.2639341480190864,0.2295014964053405,0.5613908972636266,0.6039683470716305,0.2143278508439225,0.8179013473798348,0.406622224247774,0.6361585150221579,0.5773970732244625,0.3261555500533178,0.3364412219520991,0.2767471844949178,0.3211688141393019,0.2263016743273428,0.8422560470671548,0.4828870558683933,0.1578018561245592,0.215902666338658,5.033333333333333,0
0.2795020871890205,0.3068448042974077,0.3659435516781936,0.1425016612414122,0.5878781979188458,0.6965547237312263,0.3805089582968434,0.835503892068357,0.4088828141865411,0.6668522040344128,0.7833475771719816,0.2038197188837024,0.4214915968178942,0.3056616165357828,0.4386804056588169,0.4380702495494607,0.6455612818989237,0.2961453663814161,0.1657313068648215,0.168070162689739,2.433333333333333,0
0.4406871791810058,0.4362997867456609,0.1869078938134511,0.1923393466508174,0.8680912194699226,0.6837506093602699,0.3451724726633732,0.9277991744108826,0.4115602503928555,0.9390305219885196,0.6790401575426546,0.1474770231399914,0.1683109802686567,0.2748646934031515,0.1986572912210102,0.1058012333572152,0.9286410853269992,0.2975875850059854,0.2537076013838428,0.14802334249636,11.799999999999995,0
0.5090911226093562,0.4240809922344106,0.2925073527065173,0.1695635392317843,0.7224482760022775,0.6901756185305435,0.2857152771369545,0.920834208427141,0.4139201982155425,0.8082491706331494,0.6432307646767258,0.3228975538532991,0.2317128742335183,0.2587504086543358,0.2004831184355171,0.0537957599148634,0.9559098683637745,0.5051869425419948,0.1390752082548809,0.0509918507597074,2.9,0
0.4223426017332908,0.3308157203833376,0.3095012875635244,0.1175593793221977,0.5757072321541092,0.5675893927750738,0.3664816716802568,0.69650481523441,0.4099532144784739,0.6614916454724399,0.722949567639523,0.4511227054572994,0.5414516265646176,0.254177656045339,0.3917566520442938,0.5288091763224502,0.4260594854367385,0.2286836822219596,0.136295654153661,0.1687731600693932,0.3666666666666666,0
0.4121836787617005,0.3974168170896572,0.2400745604973524,0.1431860169954575,0.8869309564417838,0.8104786840290145,0.4406928380558489,0.9560438633984496,0.4142617628268107,0.9297852588760256,0.6645053916261936,0.3942043033595895,0.3180418036418559,0.3311623301527282,0.2748457671831738,0.0944373258855347,0.9312630123569176,0.6124650124067279,0.0680676232405924,0.4697028006850093,20.466666666666665,0
0.5387797716555841,0.4350204058005529,0.3000354364622987,0.2107830389994349,0.6705573826295625,0.7100584410561518,0.2386192549536358,0.9081363525262832,0.4098868033589259,0.7577560122849024,0.6420147574543831,0.2954640980663073,0.267324146828753,0.2392133410673693,0.2159962772180385,0.0773887075510413,0.9293343244240077,0.5048883845612281,0.1333236787869624,0.0329482536740061,1.7333333333333338,0
0.6192881867141617,0.5456908458789798,0.2827556234259177,0.2454944184556746,0.7919472955575112,0.7761785417929952,0.188251198894299,0.9309006039864344,0.4093395672303667,0.8571462986491115,0.4807717364953685,0.4336632749668499,0.4973348851456691,0.2762960353136591,0.2502847247406333,0.028978425796945,0.905056986109842,0.5534247929809066,0.0487315437050285,0.0874311430585342,6.133333333333333,0
0.5523106026987422,0.4522451329707528,0.2045901891471957,0.1586700268535739,0.8123532395806752,0.7726738900239489,0.3552258643324359,0.957700942006631,0.4148885539486402,0.9133510862474684,0.6413234186558944,0.3917313576758094,0.2797536044964097,0.2885850385234709,0.2988602689248677,0.0587685715086271,0.9725607840371572,0.7482532145315308,0.0703679402337253,0.2958225408960271,6.4,0
0.4234354955071616,0.3695110636268689,0.234066439099392,0.167339819759935,0.9019839746877087,0.8128899509851456,0.4606523821057576,0.9679016370394916,0.4131985317311828,0.9493280264213976,0.6107790829565621,0.3235452600957548,0.183578626927111,0.3688787799658337,0.1687812789251927,0.0401674811195435,0.9758600617458658,0.60953022508981,0.0663578086265893,0.3854234188137297,10.299999999999995,0
,,,,,,,,,,,,,,,,,,,,,
